# nonlinearity_BaTiO3.csv - produced by scripts/check_shear_nonlinearity.py
# (A5' scope cut, 2026-07-18; q-convention + degenerate-pairing fixed 2026-07-20,
# see G1' incident log in data/processed/reports/GATE_1p.md)
# BZ-weighted <gamma_xy>=0.000537 rms(gamma_xy)=1.417241 |<gamma_xy>|/rms=0.000379 (pass)
# off-grid 11^3: non-degenerate 17967 stable, 6659 flagged (37.1%); degenerate 933 stable, 478 flagged (51.2%)
# on-grid 4^3 (exact): non-degenerate 626 stable, 227 flagged (36.3%); degenerate 284 stable, 126 flagged (44.4%)
# eta_44 sensitivity @ 300K: Delta_eta/eta = +0.1045(+)/+0.0931(-), worst=0.1045
# DECISION (omega-space): FAIL
# omega^2 basis: BZ <gamma_omega2>=0.000564 rms=1.410568 |mean|/rms=0.000400; on-grid non-degenerate flag rate=24.1%; eta_44 sensitivity worst=0.3951
# DECISION (omega^2-space, task 2 criteria): FAIL
q_index,qx,qy,qz,branch,omega_ref_cm1,gamma_xy,a1_linear,a2_curvature,curvature_over_rms_gamma,D_domega2,b2_curvature_omega2,gamma_omega2,a2_pred_sqrt,unstable_flag,degenerate_flag,flag_gt_threshold
962,0.636400,0.909100,0.454500,9,352.9542,0.0865,-30.5382,9085.2400,0.0908,-21571.0427,6416342.8991,0.0866,-1.3228,0,0,0
962,0.636400,0.909100,0.454500,10,373.9991,-0.1047,39.1579,793.7800,0.0075,29291.5950,595295.1489,-0.1047,-2.0501,0,0,0
962,0.636400,0.909100,0.454500,11,395.4524,0.7060,-279.1795,-4932.0200,0.0440,-220735.5724,-3822209.1851,0.7058,-98.4854,0,0,0
962,0.636400,0.909100,0.454500,12,415.9132,-0.3268,135.9148,-1465.9600,0.0124,113047.5611,-1200897.7204,-0.3268,-22.2036,0,0,0
962,0.636400,0.909100,0.454500,13,435.3135,-0.6874,299.2143,2867.9000,0.0232,260546.9488,2586605.9403,-0.6875,-102.8669,0,0,0
962,0.636400,0.909100,0.454500,14,477.0363,0.0964,-45.9811,5142.2200,0.0380,-43881.1325,4908826.8256,0.0964,-2.2172,0,0,0
962,0.636400,0.909100,0.454500,15,712.0649,-0.1870,133.1575,-345.7400,0.0017,189631.2747,-474644.7620,-0.1870,-12.4501,0,0,0
963,0.636400,0.909100,0.545500,1,-68.8225,-21.6863,-1492.5082,-4883.7200,0.2503,-205800.7647,-2900396.7126,nan,nan,1,0,0
963,0.636400,0.909100,0.545500,2,107.0659,2.6710,-285.9736,-5722.2800,0.1886,-61154.2195,-1142722.5815,2.6674,-380.8986,0,0,1
963,0.636400,0.909100,0.545500,3,110.5670,-1.1692,129.2717,2202.0200,0.0703,28600.6080,503774.0043,-1.1698,-75.6456,0,0,0
963,0.636400,0.909100,0.545500,4,115.8072,-1.6319,188.9868,8545.8400,0.2603,43852.8097,2016881.0745,-1.6349,-154.7741,0,0,1
963,0.636400,0.909100,0.545500,5,217.9593,0.0009,-0.1860,3431.3200,0.0555,-81.1128,1496070.5735,0.0009,-0.0001,0,0,0
963,0.636400,0.909100,0.545500,6,259.5287,-0.3235,83.9581,-1390.5800,0.0189,43573.2381,-714693.5756,-0.3235,-13.5767,0,0,0
963,0.636400,0.909100,0.545500,7,271.4915,0.1599,-43.4094,5702.1200,0.0741,-23582.9425,3098851.4543,0.1600,-3.4741,0,0,0
963,0.636400,0.909100,0.545500,8,315.2224,0.9711,-306.1240,-12460.5600,0.1395,-192803.5809,-7758102.5621,0.9702,-148.3504,0,0,1
963,0.636400,0.909100,0.545500,9,352.9542,0.0865,-30.5382,9085.2400,0.0908,-21571.0427,6416342.8991,0.0866,-1.3228,0,0,0
963,0.636400,0.909100,0.545500,10,373.9991,-0.1047,39.1579,793.7800,0.0075,29291.5950,595295.1489,-0.1047,-2.0501,0,0,0
963,0.636400,0.909100,0.545500,11,395.4524,0.7060,-279.1795,-4932.0200,0.0440,-220735.5724,-3822209.1851,0.7058,-98.4854,0,0,0
963,0.636400,0.909100,0.545500,12,415.9132,-0.3268,135.9148,-1465.9600,0.0124,113047.5611,-1200897.7204,-0.3268,-22.2036,0,0,0
963,0.636400,0.909100,0.545500,13,435.3135,-0.6874,299.2143,2867.9000,0.0232,260546.9488,2586605.9403,-0.6875,-102.8669,0,0,0
963,0.636400,0.909100,0.545500,14,477.0363,0.0964,-45.9811,5142.2200,0.0380,-43881.1325,4908826.8256,0.0964,-2.2172,0,0,0
963,0.636400,0.909100,0.545500,15,712.0649,-0.1870,133.1575,-345.7400,0.0017,189631.2747,-474644.7620,-0.1870,-12.4501,0,0,0
964,0.636400,0.909100,0.636400,1,-72.6217,-17.8102,-1293.4109,-18566.9000,0.9020,-189060.1696,-4378250.2782,nan,nan,1,0,0
964,0.636400,0.909100,0.636400,2,103.5645,-0.3347,34.6678,-1061.7200,0.0362,7178.8676,-218683.0004,-0.3347,-5.7995,0,0,0
964,0.636400,0.909100,0.636400,3,108.6694,1.5261,-165.8441,7850.3400,0.2549,-36109.4692,1735229.1432,1.5289,-127.0076,0,0,1
964,0.636400,0.909100,0.636400,4,120.5951,-1.4031,169.2093,1193.9000,0.0349,40821.7357,316624.4712,-1.4035,-118.7691,0,0,0
964,0.636400,0.909100,0.636400,5,221.4029,0.1925,-42.6150,-2842.9200,0.0453,-18864.1151,-1256843.6050,0.1924,-4.0986,0,0,0
964,0.636400,0.909100,0.636400,6,256.6330,-0.4702,120.6624,-3654.5200,0.0502,61909.8621,-1860847.6473,-0.4700,-28.3460,0,0,0
964,0.636400,0.909100,0.636400,7,263.7178,0.3977,-104.8928,4296.2400,0.0575,-55346.7386,2277454.2503,0.3979,-20.8774,0,0,0
964,0.636400,0.909100,0.636400,8,304.0216,0.9886,-300.5679,-6703.5000,0.0778,-182657.5543,-3984553.7628,0.9881,-148.4129,0,0,0
964,0.636400,0.909100,0.636400,9,343.4166,-0.6686,229.5967,1770.8600,0.0182,157714.9571,1269078.4201,-0.6687,-76.7701,0,0,0
964,0.636400,0.909100,0.636400,10,366.4076,0.0252,-9.2163,7386.4600,0.0711,-6757.2483,5414358.9347,0.0252,-0.1160,0,0,0
964,0.636400,0.909100,0.636400,11,397.7623,0.2903,-115.4886,-14614.8400,0.1296,-91789.6219,-11607786.2666,0.2901,-16.7350,0,0,1
964,0.636400,0.909100,0.636400,12,408.5867,0.0375,-15.3112,15289.6000,0.1320,-12523.6108,12500333.4826,0.0375,-0.2874,0,0,1
964,0.636400,0.909100,0.636400,13,441.4151,-0.4240,187.1696,223.3600,0.0018,165241.0710,232222.6661,-0.4240,-39.6830,0,0,0
964,0.636400,0.909100,0.636400,14,477.7273,-0.0504,24.0585,2824.3000,0.0209,22990.2010,2699268.5533,-0.0504,-0.6060,0,0,0
964,0.636400,0.909100,0.636400,15,710.9501,-0.1771,125.9042,-527.9600,0.0026,179019.8752,-734847.5586,-0.1771,-11.1480,0,0,0
965,0.636400,0.909100,0.727300,1,-79.1725,-11.2748,-892.6565,-25578.8600,1.1398,-142489.3467,-4863477.0633,nan,nan,1,0,0
965,0.636400,0.909100,0.727300,2,99.1601,-0.9766,96.8357,8016.4600,0.2852,19243.2845,1600809.2932,-0.9785,-47.4742,0,0,1
965,0.636400,0.909100,0.727300,3,108.4005,1.9840,-215.0636,3431.4800,0.1117,-46662.8908,790494.8317,1.9855,-213.6780,0,0,1
965,0.636400,0.909100,0.727300,4,122.9259,-1.2817,157.5512,463.9200,0.0133,38737.9004,138883.3273,-1.2818,-100.9839,0,0,0
965,0.636400,0.909100,0.727300,5,227.0783,1.3247,-300.8112,-19504.9600,0.3030,-136322.0474,-8758309.2174,1.3219,-198.3879,0,0,1
965,0.636400,0.909100,0.727300,6,239.9120,-1.4508,348.0722,6302.5200,0.0927,167123.1049,3146248.0728,-1.4518,-252.8290,0,0,0
965,0.636400,0.909100,0.727300,7,264.3919,0.1220,-32.2482,1080.6000,0.0144,-17054.0668,572472.8699,0.1220,-1.9671,0,0,0
965,0.636400,0.909100,0.727300,8,280.1739,0.9628,-269.7411,-389.0600,0.0049,-151143.5992,-145244.8909,0.9627,-129.8394,0,0,0
965,0.636400,0.909100,0.727300,9,320.2473,-1.6963,543.2331,5997.0200,0.0661,348100.7876,4137060.5811,-1.6971,-461.1726,0,0,0
965,0.636400,0.909100,0.727300,10,345.2525,0.7519,-259.5962,459.2400,0.0047,-179258.4448,384502.9932,0.7519,-97.6020,0,0,0
965,0.636400,0.909100,0.727300,11,382.5397,0.1116,-42.7078,-1532.4800,0.0141,-32671.5858,-1170586.2196,0.1116,-2.3835,0,0,0
965,0.636400,0.909100,0.727300,12,422.2382,0.1771,-74.7836,5428.4000,0.0454,-63173.2780,4590484.5956,0.1772,-6.6268,0,0,0
965,0.636400,0.909100,0.727300,13,444.7929,-0.1484,66.0078,145.2800,0.0012,58720.0758,133596.5707,-0.1484,-4.8979,0,0,0
965,0.636400,0.909100,0.727300,14,484.7020,-0.2163,104.8396,683.7200,0.0050,101635.5114,673803.9301,-0.2163,-11.3390,0,0,0
965,0.636400,0.909100,0.727300,15,701.3866,-0.0956,67.0223,-1113.6200,0.0056,94013.3601,-1557633.3943,-0.0956,-3.2020,0,0,0
966,0.636400,0.909100,0.818200,1,-87.4173,-3.8897,-340.0263,-12497.9800,0.5044,-59660.8286,-2304601.6315,nan,nan,1,0,0
966,0.636400,0.909100,0.818200,2,92.3000,-0.8802,81.2441,7416.9800,0.2835,15027.7941,1377150.7576,-0.8820,-35.9000,0,0,1
966,0.636400,0.909100,0.818200,3,107.5992,1.7575,-189.1059,4219.9000,0.1384,-40735.1909,944322.0344,1.7592,-166.5031,0,0,1
966,0.636400,0.909100,0.818200,4,118.5451,-1.2352,146.4211,3397.3800,0.1011,34739.8920,827213.4688,-1.2360,-90.5557,0,0,1
966,0.636400,0.909100,0.818200,5,215.4936,1.5479,-333.5541,-20684.8600,0.3386,-143412.5629,-8792954.4325,1.5441,-256.9102,0,0,1
966,0.636400,0.909100,0.818200,6,219.5825,0.0235,-5.1512,3171.0000,0.0509,-2263.0438,1392870.3148,0.0235,-0.0605,0,0,0
966,0.636400,0.909100,0.818200,7,236.7802,-3.0166,714.2800,12001.4800,0.1788,338683.3062,6197221.8518,-3.0205,-1080.0941,0,0,1
966,0.636400,0.909100,0.818200,8,275.0112,-0.4894,134.5772,-1823.6800,0.0234,74008.2081,-984870.7481,-0.4893,-32.9169,0,0,0
966,0.636400,0.909100,0.818200,9,278.1954,1.4088,-391.9263,3503.5800,0.0444,-218132.8566,2103272.8856,1.4093,-276.2500,0,0,0
966,0.636400,0.909100,0.818200,10,337.2732,0.1358,-45.8138,-5163.1200,0.0540,-30891.7090,-3479998.9071,0.1358,-3.1092,0,0,0
966,0.636400,0.909100,0.818200,11,366.0376,0.2129,-77.9205,-369.4200,0.0036,-57042.2315,-264368.2287,0.2129,-8.2933,0,0,0
966,0.636400,0.909100,0.818200,12,433.4789,-0.1662,72.0266,2970.2000,0.0242,62454.7222,2580446.5597,-0.1662,-5.9860,0,0,0
966,0.636400,0.909100,0.818200,13,445.6598,0.0879,-39.1876,-159.3200,0.0013,-34928.3640,-140468.7371,0.0879,-1.7229,0,0,0
966,0.636400,0.909100,0.818200,14,493.7867,-0.1501,74.0950,1261.3600,0.0090,73178.9297,1251215.5244,-0.1501,-5.5599,0,0,0
966,0.636400,0.909100,0.818200,15,684.1650,0.1662,-113.7144,-3736.4000,0.0193,-155577.5715,-5099347.9237,0.1662,-9.4476,0,0,0
967,0.636400,0.909100,0.909100,1,-108.8931,3.0576,332.9477,18861.1800,0.6111,72197.3964,3987955.3239,nan,nan,1,0,0
967,0.636400,0.909100,0.909100,2,-53.9989,-15.8030,-853.3444,25546.4400,1.6691,-91069.2506,2014444.9920,nan,nan,1,0,0
967,0.636400,0.909100,0.909100,3,105.5418,0.4625,-48.8125,1038.8200,0.0347,-10306.0537,221687.5063,0.4626,-11.2933,0,0,0
967,0.636400,0.909100,0.909100,4,106.9508,0.2367,-25.3128,4654.8800,0.1536,-5420.3412,996868.9667,0.2369,-3.0020,0,0,1
967,0.636400,0.909100,0.909100,5,157.0777,0.4520,-71.0062,10640.6800,0.2390,-22344.7522,3350698.5637,0.4528,-16.1034,0,0,1
967,0.636400,0.909100,0.909100,6,203.2851,-0.3062,62.2471,-19166.2600,0.3326,25248.1590,-7779370.3653,-0.3055,-9.4853,0,0,1
967,0.636400,0.909100,0.909100,7,221.5452,-2.5146,557.0957,-2054.1400,0.0327,246786.5545,-599708.6655,-2.5140,-700.1094,0,0,0
967,0.636400,0.909100,0.909100,8,261.8570,1.4350,-375.7778,13898.2400,0.1873,-197061.2333,7424741.0676,1.4370,-270.3459,0,0,1
967,0.636400,0.909100,0.909100,9,290.3539,-0.0206,5.9925,-4281.7000,0.0520,3478.6084,-2485922.2420,-0.0206,-0.0618,0,0,0
967,0.636400,0.909100,0.909100,10,331.2736,0.0139,-4.5973,-10241.9800,0.1091,-3043.5742,-6783152.1970,0.0139,-0.0319,0,0,1
967,0.636400,0.909100,0.909100,11,350.2575,0.2144,-75.0908,-1236.2400,0.0125,-52597.5972,-860327.9419,0.2144,-8.0478,0,0,0
967,0.636400,0.909100,0.909100,12,439.7059,-0.3860,169.7292,-951.6800,0.0076,149253.7910,-808088.0124,-0.3860,-32.7547,0,0,0
967,0.636400,0.909100,0.909100,13,443.5187,0.0515,-22.8618,2166.8000,0.0172,-20281.7487,1922672.6931,0.0516,-0.5894,0,0,0
967,0.636400,0.909100,0.909100,14,500.7166,0.0465,-23.2641,2994.5400,0.0211,-23300.9271,2999597.4024,0.0465,-0.5406,0,0,0
967,0.636400,0.909100,0.909100,15,669.8830,0.5862,-392.6867,-8949.8600,0.0471,-525932.5750,-11834513.0212,0.5860,-115.0200,0,0,0
968,0.727300,0.000000,0.000000,1,-166.8609,0.0439,7.3316,38792.9200,0.8202,2432.4945,12908369.3212,nan,nan,1,1,0
968,0.727300,0.000000,0.000000,2,-166.8609,-0.0050,-0.8381,44643.6600,0.9439,-277.8215,14848738.0513,nan,nan,1,1,0
968,0.727300,0.000000,0.000000,3,89.2165,-0.0160,1.4294,-5717.5600,0.2261,254.6436,-1019382.5125,-0.0160,-0.0114,0,1,1
968,0.727300,0.000000,0.000000,4,89.2165,-0.0044,0.3902,-2481.8800,0.0981,69.5762,-442695.3372,-0.0044,-0.0009,0,1,0
968,0.727300,0.000000,0.000000,5,123.7289,0.0702,-8.6856,2814.3200,0.0802,-2150.5424,696699.1160,0.0702,-0.3052,0,0,0
968,0.727300,0.000000,0.000000,6,185.9930,0.0179,-3.3232,-19041.5200,0.3612,-1233.0199,-7074103.2899,0.0178,-0.0295,0,1,1
968,0.727300,0.000000,0.000000,7,185.9930,-0.0023,0.4213,291.6200,0.0055,156.7238,108480.8603,-0.0023,-0.0005,0,1,0
968,0.727300,0.000000,0.000000,8,236.4258,0.0555,-13.1162,8996.2400,0.1342,-6207.9160,4256081.8210,0.0555,-0.3645,0,0,1
968,0.727300,0.000000,0.000000,9,309.4064,-0.0041,1.2810,425.6800,0.0049,792.7266,263422.4455,-0.0041,-0.0027,0,0,0
968,0.727300,0.000000,0.000000,10,310.5086,-0.0034,1.0624,-23554.2400,0.2676,658.5174,-14613714.7746,-0.0034,-0.0018,0,1,1
968,0.727300,0.000000,0.000000,11,310.5086,0.0009,-0.2826,-21095.7200,0.2397,-175.2014,-13089677.1685,0.0009,-0.0001,0,1,1
968,0.727300,0.000000,0.000000,12,450.8854,-0.0016,0.7019,-606.1000,0.0047,632.9317,-546553.6138,-0.0016,-0.0005,0,1,0
968,0.727300,0.000000,0.000000,13,450.8854,0.0064,-2.8678,518.7600,0.0041,-2586.1727,467817.5795,0.0064,-0.0091,0,1,0
968,0.727300,0.000000,0.000000,14,487.3929,0.0040,-1.9481,4300.7000,0.0311,-1899.3990,4192727.1244,0.0040,-0.0039,0,0,0
968,0.727300,0.000000,0.000000,15,662.8446,-0.0042,2.7571,-11528.7800,0.0614,3653.4685,-15280249.1063,-0.0042,-0.0057,0,0,0
969,0.727300,0.000000,0.090900,1,-162.8080,0.0401,6.5342,29123.2000,0.6311,2118.1250,9461732.1858,nan,nan,1,0,0
969,0.727300,0.000000,0.090900,2,-94.5558,-0.0186,-1.7605,55447.0200,2.0688,-328.0502,10408811.6020,nan,nan,1,0,0
969,0.727300,0.000000,0.090900,3,92.9391,-0.0414,3.8508,-6950.3200,0.2638,714.4419,-1290691.0386,-0.0414,-0.0795,0,0,1
969,0.727300,0.000000,0.090900,4,94.1821,0.0232,-2.1865,6700.6600,0.2510,-412.5907,1263291.0958,0.0233,-0.0255,0,0,1
969,0.727300,0.000000,0.090900,5,128.6905,0.0402,-5.1690,9295.4400,0.2548,-1332.8047,2394656.3798,0.0402,-0.1042,0,0,1
969,0.727300,0.000000,0.090900,6,191.3847,0.0183,-3.5043,-22824.8200,0.4208,-1337.3397,-8723607.0705,0.0183,-0.0319,0,0,1
969,0.727300,0.000000,0.090900,7,195.7366,0.0071,-1.3947,6281.6200,0.1132,-546.4257,2460074.2840,0.0071,-0.0050,0,0,1
969,0.727300,0.000000,0.090900,8,238.0721,0.0466,-11.0915,13030.1400,0.1931,-5288.3793,6208592.8304,0.0467,-0.2591,0,0,1
969,0.727300,0.000000,0.090900,9,292.4208,-0.0057,1.6677,-12384.9800,0.1494,974.3077,-7239414.4906,-0.0057,-0.0047,0,0,1
969,0.727300,0.000000,0.090900,10,312.3090,-0.0017,0.5181,-16849.1800,0.1903,323.1781,-10517204.1471,-0.0017,-0.0004,0,0,1
969,0.727300,0.000000,0.090900,11,328.5577,-0.0036,1.1793,-7570.6200,0.0813,774.4897,-4973336.4237,-0.0036,-0.0021,0,0,0
969,0.727300,0.000000,0.090900,12,448.6693,0.0026,-1.1486,-5465.6000,0.0430,-1030.3691,-4903745.3416,0.0026,-0.0015,0,0,0
969,0.727300,0.000000,0.090900,13,453.3105,0.0026,-1.1912,4448.6800,0.0346,-1080.2320,4033763.3252,0.0026,-0.0016,0,0,0
969,0.727300,0.000000,0.090900,14,486.0253,0.0028,-1.3543,4646.4200,0.0337,-1316.7627,4517096.6718,0.0028,-0.0019,0,0,0
969,0.727300,0.000000,0.090900,15,666.1979,-0.0081,5.3720,-9695.3600,0.0513,7155.0259,-12915677.7553,-0.0081,-0.0216,0,0,0
970,0.727300,0.000000,0.181800,1,-153.4544,0.0276,4.2331,7449.7400,0.1713,1297.5987,2284985.1703,nan,nan,1,0,0
970,0.727300,0.000000,0.181800,2,77.8029,-0.0066,0.5172,4613.0400,0.2092,80.5986,718348.1613,-0.0067,-0.0017,0,0,1
970,0.727300,0.000000,0.181800,3,100.3022,0.0005,-0.0531,-2046.3800,0.0720,-10.6467,-410408.3298,0.0005,-0.0000,0,0,0
970,0.727300,0.000000,0.181800,4,121.0851,0.0083,-1.0082,8875.2000,0.2586,-244.6033,2151278.3884,0.0083,-0.0042,0,0,1
970,0.727300,0.000000,0.181800,5,193.1771,-0.0133,2.5653,-2678.9400,0.0489,990.7710,-1034833.9522,-0.0133,-0.0170,0,0,0
970,0.727300,0.000000,0.181800,6,207.5455,0.0035,-0.7331,1358.1400,0.0231,-304.3531,563798.4749,0.0035,-0.0013,0,0,0
970,0.727300,0.000000,0.181800,7,217.8607,0.0213,-4.6500,7681.9200,0.1244,-2027.8902,3348673.2424,0.0214,-0.0497,0,0,1
970,0.727300,0.000000,0.181800,8,247.2222,0.0263,-6.5040,16413.1600,0.2342,-3221.2041,8122172.6382,0.0264,-0.0858,0,0,1
970,0.727300,0.000000,0.181800,9,281.6352,-0.0091,2.5560,-9498.7200,0.1190,1438.5051,-5348085.2778,-0.0091,-0.0116,0,0,1
970,0.727300,0.000000,0.181800,10,317.4199,-0.0051,1.6171,-5588.4200,0.0621,1026.1476,-3546967.9697,-0.0051,-0.0041,0,0,0
970,0.727300,0.000000,0.181800,11,345.9490,-0.0033,1.1277,-2893.8200,0.0295,780.0901,-2002017.3544,-0.0033,-0.0018,0,0,0
970,0.727300,0.000000,0.181800,12,442.1584,-0.0019,0.8402,-6624.4400,0.0529,742.7247,-5857005.9953,-0.0019,-0.0008,0,0,0
970,0.727300,0.000000,0.181800,13,456.3231,0.0030,-1.3789,5110.0600,0.0395,-1258.8001,4664331.3760,0.0030,-0.0021,0,0,0
970,0.727300,0.000000,0.181800,14,483.1670,0.0014,-0.6635,4413.3000,0.0322,-641.3090,4265209.3894,0.0014,-0.0005,0,0,0
970,0.727300,0.000000,0.181800,15,677.9082,-0.0121,8.1902,-7677.4800,0.0400,11101.2642,-10407713.3445,-0.0121,-0.0494,0,0,0
971,0.727300,0.000000,0.272700,1,-144.0200,0.0066,0.9461,-13730.4600,0.3363,273.1642,-3959635.5396,nan,nan,1,0,0
971,0.727300,0.000000,0.272700,2,88.1331,-0.0122,1.0744,8006.9600,0.3205,189.8105,1412960.2402,-0.0122,-0.0066,0,0,1
971,0.727300,0.000000,0.272700,3,105.7405,0.0026,-0.2752,-3269.2400,0.1091,-58.1546,-691114.5893,0.0026,-0.0004,0,0,1
971,0.727300,0.000000,0.272700,4,122.3867,-0.0132,1.6138,10455.4400,0.3014,395.8590,2561949.2537,-0.0132,-0.0107,0,0,1
971,0.727300,0.000000,0.272700,5,219.8221,0.0092,-2.0168,-36200.2400,0.5810,-883.0241,-15882461.1387,0.0091,-0.0092,0,0,1
971,0.727300,0.000000,0.272700,6,230.8370,-0.0218,5.0222,23030.0000,0.3520,2324.4023,10645637.5177,-0.0218,-0.0549,0,0,1
971,0.727300,0.000000,0.272700,7,252.8183,0.0218,-5.5226,7918.8000,0.1105,-2794.6157,4005633.8463,0.0219,-0.0604,0,0,1
971,0.727300,0.000000,0.272700,8,265.3112,0.0032,-0.8439,58.3800,0.0008,-447.7948,30978.5378,0.0032,-0.0013,0,0,0
971,0.727300,0.000000,0.272700,9,300.3408,-0.0184,5.5284,495.0400,0.0058,3320.9454,297398.1427,-0.0184,-0.0509,0,0,0
971,0.727300,0.000000,0.272700,10,325.1255,-0.0037,1.2145,7719.4600,0.0838,790.1985,5021077.1008,-0.0037,-0.0023,0,0,0
971,0.727300,0.000000,0.272700,11,362.5215,-0.0013,0.4857,-741.9400,0.0072,352.1354,-537924.4724,-0.0013,-0.0003,0,0,0
971,0.727300,0.000000,0.272700,12,431.9837,-0.0056,2.4194,-8394.0000,0.0686,2089.2675,-7250375.6256,-0.0056,-0.0068,0,0,0
971,0.727300,0.000000,0.272700,13,453.9737,-0.0023,1.0287,9018.5800,0.0701,934.4693,8190429.9149,-0.0023,-0.0012,0,0,0
971,0.727300,0.000000,0.272700,14,482.4689,0.0016,-0.7724,3010.9600,0.0220,-745.4342,2905616.1391,0.0016,-0.0006,0,0,0
971,0.727300,0.000000,0.272700,15,692.1133,-0.0097,6.6998,-7353.6000,0.0375,9271.5784,-10177652.4232,-0.0097,-0.0324,0,0,0
972,0.727300,0.000000,0.363600,1,-137.4734,-0.0168,-2.3027,-29841.4200,0.7658,-636.5559,-8227072.9074,nan,nan,1,0,0
972,0.727300,0.000000,0.363600,2,96.9820,-0.0028,0.2730,2654.6000,0.0966,52.9884,515072.8744,-0.0028,-0.0004,0,0,0
972,0.727300,0.000000,0.363600,3,108.1862,0.0014,-0.1467,-2580.2600,0.0841,-31.7229,-558130.5322,0.0014,-0.0001,0,0,0
972,0.727300,0.000000,0.363600,4,119.0060,-0.0128,1.5289,10244.9400,0.3037,364.6799,2441045.9502,-0.0129,-0.0099,0,0,1
972,0.727300,0.000000,0.363600,5,228.3485,-0.0040,0.9192,-6620.8400,0.1023,419.4916,-3022620.8339,-0.0040,-0.0018,0,0,1
972,0.727300,0.000000,0.363600,6,252.6984,-0.0109,2.7533,-15819.0200,0.2209,1389.3313,-7988618.3767,-0.0109,-0.0150,0,0,1
972,0.727300,0.000000,0.363600,7,258.3251,-0.0025,0.6487,-698.9000,0.0095,335.1283,-361074.1938,-0.0025,-0.0008,0,0,0
972,0.727300,0.000000,0.363600,8,277.9881,0.0111,-3.0721,-1851.8200,0.0235,-1707.7300,-1029472.6594,0.0110,-0.0170,0,0,0
972,0.727300,0.000000,0.363600,9,323.8286,-0.0126,4.0906,-1506.5200,0.0164,2648.9987,-975635.1543,-0.0126,-0.0258,0,0,0
972,0.727300,0.000000,0.363600,10,334.3206,-0.0013,0.4206,14091.3600,0.1487,281.5269,9427029.1558,-0.0013,-0.0003,0,0,1
972,0.727300,0.000000,0.363600,11,382.0635,-0.0005,0.1768,-4286.0800,0.0396,135.0597,-3274649.7474,-0.0005,-0.0000,0,0,0
972,0.727300,0.000000,0.363600,12,419.9668,-0.0056,2.3356,-10630.6400,0.0893,1960.5075,-8926200.9228,-0.0056,-0.0065,0,0,0
972,0.727300,0.000000,0.363600,13,446.5972,-0.0045,2.0267,13563.8200,0.1072,1811.6116,12119731.6044,-0.0045,-0.0046,0,0,1
972,0.727300,0.000000,0.363600,14,487.3106,0.0003,-0.1365,3440.3000,0.0249,-133.0593,3353285.2452,0.0003,-0.0000,0,0,0
972,0.727300,0.000000,0.363600,15,697.9424,-0.0048,3.3242,-5987.5200,0.0303,4639.2053,-8356981.3505,-0.0048,-0.0079,0,0,0
973,0.727300,0.000000,0.454500,1,-134.3124,-0.0323,-4.3354,-39222.8400,1.0303,-1173.0987,-10574710.4987,nan,nan,1,0,0
973,0.727300,0.000000,0.454500,2,105.1707,0.0008,-0.0880,-20799.2000,0.6977,-18.4185,-4364119.2519,0.0008,-0.0000,0,0,1
973,0.727300,0.000000,0.454500,3,108.9332,0.0031,-0.3391,7896.9000,0.2558,-74.0124,1722028.8045,0.0031,-0.0005,0,0,1
973,0.727300,0.000000,0.454500,4,113.0056,0.0024,-0.2766,15340.6800,0.4789,-62.7268,3473047.8485,0.0025,-0.0003,0,0,1
973,0.727300,0.000000,0.454500,5,235.3120,-0.0064,1.5012,3219.3600,0.0483,706.7423,1515369.1965,-0.0064,-0.0048,0,0,0
973,0.727300,0.000000,0.454500,6,257.1392,0.0023,-0.5917,-11174.8600,0.1533,-303.9679,-5743866.4759,0.0023,-0.0007,0,0,1
973,0.727300,0.000000,0.454500,7,265.3918,-0.0068,1.8081,-24484.2200,0.3255,957.4963,-12980832.3867,-0.0068,-0.0061,0,0,1
973,0.727300,0.000000,0.454500,8,287.6831,-0.0029,0.8262,-3744.1600,0.0459,475.2129,-2153912.2450,-0.0029,-0.0012,0,0,0
973,0.727300,0.000000,0.454500,9,325.4455,-0.0013,0.4179,43.9800,0.0005,272.0082,28626.4067,-0.0013,-0.0003,0,0,0
973,0.727300,0.000000,0.454500,10,341.9572,-0.0030,1.0095,8831.9000,0.0911,690.8574,6042214.6876,-0.0030,-0.0015,0,0,0
973,0.727300,0.000000,0.454500,11,398.4010,-0.0017,0.6899,-7256.4600,0.0643,549.4633,-5780644.5243,-0.0017,-0.0006,0,0,0
973,0.727300,0.000000,0.454500,12,410.5396,-0.0024,1.0004,-17132.8400,0.1472,820.5507,-14060080.1987,-0.0024,-0.0012,0,0,1
973,0.727300,0.000000,0.454500,13,438.8405,-0.0022,0.9603,19450.8600,0.1564,843.7710,17081108.7209,-0.0022,-0.0011,0,0,1
973,0.727300,0.000000,0.454500,14,494.1336,-0.0016,0.7827,4674.8200,0.0334,773.6998,4620518.6725,-0.0016,-0.0006,0,0,0
973,0.727300,0.000000,0.454500,15,696.1978,-0.0013,0.8788,-3789.3600,0.0192,1223.4708,-5275928.7783,-0.0013,-0.0006,0,0,0
974,0.727300,0.000000,0.545500,1,-134.3124,-0.0323,-4.3354,-39222.8400,1.0303,-1173.0987,-10574710.4987,nan,nan,1,0,0
974,0.727300,0.000000,0.545500,2,105.1707,0.0008,-0.0880,-20799.2000,0.6977,-18.4185,-4364119.2519,0.0008,-0.0000,0,0,1
